index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases
14,"A total disgrace to e-health marketplace. Would suggest to uninstall to move to other as this is one of the most unprofessional meds marketplace. Got my money deducted and order cancelled right away-- now CS telling me that it need at least one working day to refund the money, because order was cancelled due to shortage in warehouse. Then what's the point of having inventory management as marketplace here?? It's worse than make a phone call to a drugstore, at least they don't reserve your money","a total disgrace to e-health marketplace. would suggest to uninstall to move to other as this is one of the most unprofessional meds marketplace. got my money deducted and order cancelled right away-- now cs telling me that it need at least one working day to refund the money, because order was cancelled due to shortage in warehouse. then what is the point of having inventory management as marketplace here?? it is worse than make a phone call to a drugstore, at least they do not reserve your money",en,-0.9387,0.171,0.829,0.0,-1,"[('inventory management marketplace', 0.647), ('money order cancelled', 0.3888), ('suggest uninstall', 0.2554), ('total disgrace health', 0.2023), ('right away cs', 0.1299)]",total disgrace health
14,"A total disgrace to e-health marketplace. Would suggest to uninstall to move to other as this is one of the most unprofessional meds marketplace. Got my money deducted and order cancelled right away-- now CS telling me that it need at least one working day to refund the money, because order was cancelled due to shortage in warehouse. Then what's the point of having inventory management as marketplace here?? It's worse than make a phone call to a drugstore, at least they don't reserve your money","a total disgrace to e-health marketplace. would suggest to uninstall to move to other as this is one of the most unprofessional meds marketplace. got my money deducted and order cancelled right away-- now cs telling me that it need at least one working day to refund the money, because order was cancelled due to shortage in warehouse. then what is the point of having inventory management as marketplace here?? it is worse than make a phone call to a drugstore, at least they do not reserve your money",en,-0.9387,0.171,0.829,0.0,-1,"[('inventory management marketplace', 0.647), ('money order cancelled', 0.3888), ('suggest uninstall', 0.2554), ('total disgrace health', 0.2023), ('right away cs', 0.1299)]",right away cs
15,"So far so good, i used this some time. Most of the time it works. Hopefully always good and better.","so far so good, i used this some time. most of the time it works. hopefully always good and better.",en,0.9113,0.0,0.56,0.44,1,"[('works hopefully good', 0.4732), ('far good used', 0.4288), ('good better', 0.2464), ('used time time', 0.1376), ('far', 0.1349)]",works hopefully good
15,"So far so good, i used this some time. Most of the time it works. Hopefully always good and better.","so far so good, i used this some time. most of the time it works. hopefully always good and better.",en,0.9113,0.0,0.56,0.44,1,"[('works hopefully good', 0.4732), ('far good used', 0.4288), ('good better', 0.2464), ('used time time', 0.1376), ('far', 0.1349)]",far good used
15,"So far so good, i used this some time. Most of the time it works. Hopefully always good and better.","so far so good, i used this some time. most of the time it works. hopefully always good and better.",en,0.9113,0.0,0.56,0.44,1,"[('works hopefully good', 0.4732), ('far good used', 0.4288), ('good better', 0.2464), ('used time time', 0.1376), ('far', 0.1349)]",good better
15,"So far so good, i used this some time. Most of the time it works. Hopefully always good and better.","so far so good, i used this some time. most of the time it works. hopefully always good and better.",en,0.9113,0.0,0.56,0.44,1,"[('works hopefully good', 0.4732), ('far good used', 0.4288), ('good better', 0.2464), ('used time time', 0.1376), ('far', 0.1349)]",used time time
15,"So far so good, i used this some time. Most of the time it works. Hopefully always good and better.","so far so good, i used this some time. most of the time it works. hopefully always good and better.",en,0.9113,0.0,0.56,0.44,1,"[('works hopefully good', 0.4732), ('far good used', 0.4288), ('good better', 0.2464), ('used time time', 0.1376), ('far', 0.1349)]",far
16,"Great experience, really helpful for mom to ask doctor directly","great experience, really helpful for mom to ask doctor directly",en,0.8016,0.0,0.527,0.473,1,"[('mom ask doctor', 0.6813), ('really helpful mom', 0.4735), ('great experience really', 0.4091), ('directly', 0.118), ('great', 0.105)]",mom ask doctor
16,"Great experience, really helpful for mom to ask doctor directly","great experience, really helpful for mom to ask doctor directly",en,0.8016,0.0,0.527,0.473,1,"[('mom ask doctor', 0.6813), ('really helpful mom', 0.4735), ('great experience really', 0.4091), ('directly', 0.118), ('great', 0.105)]",really helpful mom
16,"Great experience, really helpful for mom to ask doctor directly","great experience, really helpful for mom to ask doctor directly",en,0.8016,0.0,0.527,0.473,1,"[('mom ask doctor', 0.6813), ('really helpful mom', 0.4735), ('great experience really', 0.4091), ('directly', 0.118), ('great', 0.105)]",great experience really
16,"Great experience, really helpful for mom to ask doctor directly","great experience, really helpful for mom to ask doctor directly",en,0.8016,0.0,0.527,0.473,1,"[('mom ask doctor', 0.6813), ('really helpful mom', 0.4735), ('great experience really', 0.4091), ('directly', 0.118), ('great', 0.105)]",directly
16,"Great experience, really helpful for mom to ask doctor directly","great experience, really helpful for mom to ask doctor directly",en,0.8016,0.0,0.527,0.473,1,"[('mom ask doctor', 0.6813), ('really helpful mom', 0.4735), ('great experience really', 0.4091), ('directly', 0.118), ('great', 0.105)]",great
17,helps my life,helps my life,en,0.3818,0.0,0.435,0.565,2,"[('helps life', 0.905), ('helps', 0.6565), ('life', 0.5829)]",helps life
17,helps my life,helps my life,en,0.3818,0.0,0.435,0.565,2,"[('helps life', 0.905), ('helps', 0.6565), ('life', 0.5829)]",helps
17,helps my life,helps my life,en,0.3818,0.0,0.435,0.565,2,"[('helps life', 0.905), ('helps', 0.6565), ('life', 0.5829)]",life
18,Whatsapp CS is very slow response and unhelpful. Already paid the for medicine but the apps still asking for payment.,whatsapp cs is very slow response and unhelpful. already paid the for medicine but the application still asking for payment.,en,0.0,0.0,1.0,0.0,0,"[('whatsapp cs slow', 0.7404), ('paid medicine application', 0.4219), ('response unhelpful', 0.1785), ('cs', 0.1403), ('asking', 0.0503)]",whatsapp cs slow
18,Whatsapp CS is very slow response and unhelpful. Already paid the for medicine but the apps still asking for payment.,whatsapp cs is very slow response and unhelpful. already paid the for medicine but the application still asking for payment.,en,0.0,0.0,1.0,0.0,0,"[('whatsapp cs slow', 0.7404), ('paid medicine application', 0.4219), ('response unhelpful', 0.1785), ('cs', 0.1403), ('asking', 0.0503)]",paid medicine application
18,Whatsapp CS is very slow response and unhelpful. Already paid the for medicine but the apps still asking for payment.,whatsapp cs is very slow response and unhelpful. already paid the for medicine but the application still asking for payment.,en,0.0,0.0,1.0,0.0,0,"[('whatsapp cs slow', 0.7404), ('paid medicine application', 0.4219), ('response unhelpful', 0.1785), ('cs', 0.1403), ('asking', 0.0503)]",response unhelpful
18,Whatsapp CS is very slow response and unhelpful. Already paid the for medicine but the apps still asking for payment.,whatsapp cs is very slow response and unhelpful. already paid the for medicine but the application still asking for payment.,en,0.0,0.0,1.0,0.0,0,"[('whatsapp cs slow', 0.7404), ('paid medicine application', 0.4219), ('response unhelpful', 0.1785), ('cs', 0.1403), ('asking', 0.0503)]",cs
18,Whatsapp CS is very slow response and unhelpful. Already paid the for medicine but the apps still asking for payment.,whatsapp cs is very slow response and unhelpful. already paid the for medicine but the application still asking for payment.,en,0.0,0.0,1.0,0.0,0,"[('whatsapp cs slow', 0.7404), ('paid medicine application', 0.4219), ('response unhelpful', 0.1785), ('cs', 0.1403), ('asking', 0.0503)]",asking
19,Good answer by doctor,good answer by doctor,en,0.4404,0.0,0.508,0.492,1,"[('good answer doctor', 0.815), ('doctor', 0.4803), ('good answer', 0.384), ('answer', 0.2664), ('good', 0.2335)]",good answer doctor
19,Good answer by doctor,good answer by doctor,en,0.4404,0.0,0.508,0.492,1,"[('good answer doctor', 0.815), ('doctor', 0.4803), ('good answer', 0.384), ('answer', 0.2664), ('good', 0.2335)]",doctor
19,Good answer by doctor,good answer by doctor,en,0.4404,0.0,0.508,0.492,1,"[('good answer doctor', 0.815), ('doctor', 0.4803), ('good answer', 0.384), ('answer', 0.2664), ('good', 0.2335)]",good answer
19,Good answer by doctor,good answer by doctor,en,0.4404,0.0,0.508,0.492,1,"[('good answer doctor', 0.815), ('doctor', 0.4803), ('good answer', 0.384), ('answer', 0.2664), ('good', 0.2335)]",answer
19,Good answer by doctor,good answer by doctor,en,0.4404,0.0,0.508,0.492,1,"[('good answer doctor', 0.815), ('doctor', 0.4803), ('good answer', 0.384), ('answer', 0.2664), ('good', 0.2335)]",good
20,The best ever app...easy to understand,the best ever application...easy to understand,en,0.6369,0.0,0.543,0.457,1,"[('best application easy', 0.7769), ('application easy understand', 0.7503), ('easy', 0.3061), ('best', 0.2908), ('understand', 0.2642)]",best application easy
20,The best ever app...easy to understand,the best ever application...easy to understand,en,0.6369,0.0,0.543,0.457,1,"[('best application easy', 0.7769), ('application easy understand', 0.7503), ('easy', 0.3061), ('best', 0.2908), ('understand', 0.2642)]",application easy understand
20,The best ever app...easy to understand,the best ever application...easy to understand,en,0.6369,0.0,0.543,0.457,1,"[('best application easy', 0.7769), ('application easy understand', 0.7503), ('easy', 0.3061), ('best', 0.2908), ('understand', 0.2642)]",easy
20,The best ever app...easy to understand,the best ever application...easy to understand,en,0.6369,0.0,0.543,0.457,1,"[('best application easy', 0.7769), ('application easy understand', 0.7503), ('easy', 0.3061), ('best', 0.2908), ('understand', 0.2642)]",best
20,The best ever app...easy to understand,the best ever application...easy to understand,en,0.6369,0.0,0.543,0.457,1,"[('best application easy', 0.7769), ('application easy understand', 0.7503), ('easy', 0.3061), ('best', 0.2908), ('understand', 0.2642)]",understand
